date,Maina,ibov,CDI,usd
2007-05-31,2708.10,505.89,542.66,172.82
2007-05-30,2687.98,497.67,542.41,174.42
2007-05-29,2706.43,499.64,542.16,174.36
2007-05-28,2712.49,501.03,541.91,174.18
2007-05-25,2685.34,493.11,541.66,174.89
2007-05-24,2675.72,491.05,541.41,176.08
2007-05-23,2717.44,502.93,541.16,174.61
2007-05-22,2717.11,502.96,540.91,173.89
2007-05-21,2722.29,504.87,540.66,174.12
2007-05-18,2699.80,498.85,540.41,175.87
2007-05-17,2685.51,497.65,540.16,175.36
2007-05-16,2656.74,491.80,539.91,175.48
2007-05-15,2632.56,488.69,539.66,178.49
2007-05-14,2629.52,487.70,539.41,180.42
2007-05-11,2642.52,489.92,539.16,180.93
2007-05-10,2631.87,487.75,538.91,181.13
2007-05-09,2637.23,489.97,538.66,181.18
2007-05-08,2602.97,480.28,538.41,181.21
2007-05-07,2620.86,485.28,538.16,181.57
2007-05-04,2630.67,487.80,537.92,181.96
2007-05-03,2614.63,482.24,537.67,181.33
2007-05-02,2593.86,475.96,537.42,181.59
2007-04-30,2585.59,474.26,537.17,182.23
2007-04-27,2562.73,470.03,536.92,182.07
2007-04-26,2571.69,475.61,536.68,181.45
2007-04-25,2567.03,477.20,536.43,181.30
2007-04-24,2547.75,471.16,536.18,182.64
2007-04-23,2561.88,474.71,535.93,181.79
2007-04-20,2557.99,474.57,535.69,181.54
2007-04-19,2541.41,468.05,535.44,181.98
2007-04-18,2549.21,471.23,535.19,182.46
2007-04-17,2541.56,470.81,534.93,182.31
2007-04-16,2523.43,468.85,534.68,182.24
2007-04-13,2494.19,459.24,534.43,181.26
2007-04-12,2482.60,453.07,534.18,182.51
2007-04-11,2479.73,453.72,533.92,182.17
2007-04-10,2489.49,453.74,533.67,181.72
2007-04-09,2484.97,453.31,533.42,181.30
2007-04-05,2474.15,449.16,533.17,182.17
2007-04-04,2469.85,447.15,532.92,182.07
2007-04-03,2462.75,445.73,532.66,182.52
2007-04-02,2436.65,437.94,532.41,183.47
2007-03-30,2442.63,438.47,532.16,183.71
2007-03-29,2416.62,433.76,531.91,184.07
2007-03-28,2407.11,429.64,531.66,185.61
2007-03-27,2422.45,436.70,531.41,184.90
2007-03-26,2426.16,436.70,531.16,184.57
2007-03-23,2419.32,438.03,530.91,185.03
2007-03-22,2419.58,439.05,530.66,184.58
2007-03-21,2397.15,431.10,530.41,185.25
2007-03-20,2362.49,424.60,530.16,186.03
2007-03-19,2336.87,418.14,529.91,186.29
2007-03-16,2321.87,414.88,529.66,187.39
2007-03-15,2328.03,417.12,529.41,187.34
2007-03-14,2312.72,410.94,529.16,188.55
2007-03-13,2331.46,418.20,528.91,187.81
2007-03-12,2354.39,424.87,528.66,187.27
2007-03-09,2339.81,422.59,528.41,188.00
2007-03-08,2326.05,419.08,528.16,188.63
2007-03-07,2317.34,415.34,527.90,189.24
2007-03-06,2306.01,410.75,527.65,190.02
2007-03-05,2253.45,401.05,527.39,191.63
2007-03-02,2300.37,412.52,527.14,190.61
2007-03-01,2297.88,415.99,526.89,190.48
2007-02-28,2320.05,419.84,526.63,189.78
2007-02-27,2320.20,423.96,526.38,189.04
2007-02-26,2408.25,444.63,526.13,186.92
2007-02-23,2406.42,444.29,525.88,186.97
2007-02-22,2415.40,448.15,525.62,186.05
2007-02-21,2391.38,442.08,525.37,186.38
2007-02-16,2376.53,441.19,525.12,187.37
2007-02-15,2374.39,442.95,524.86,187.22
2007-02-14,2359.17,440.65,524.61,188.15
2007-02-13,2328.66,429.41,524.36,188.94
2007-02-12,2311.06,425.81,524.11,189.41
2007-02-09,2320.00,430.64,523.86,188.45
2007-02-08,2326.51,427.90,523.60,187.71
2007-02-07,2333.18,432.78,523.35,186.82
2007-02-06,2345.84,436.23,523.10,186.65
2007-02-05,2331.12,434.50,522.85,187.83
2007-02-02,2322.56,432.04,522.60,187.99
2007-02-01,2320.16,433.04,522.34,188.98
2007-01-31,2295.63,425.98,522.09,190.36
2007-01-30,2280.47,422.50,521.84,191.10
2007-01-29,2281.84,423.85,521.59,191.38
2007-01-26,2282.50,425.36,521.34,191.38
2007-01-25,2278.97,427.40,521.09,190.67
2007-01-24,2278.84,427.40,520.84,190.71
2007-01-23,2254.09,422.39,520.58,191.45
2007-01-22,2239.03,418.98,520.33,191.08
2007-01-19,2223.17,413.46,520.07,190.90
2007-01-18,2214.46,413.81,519.82,191.10
2007-01-17,2200.63,410.11,519.57,191.29
2007-01-16,2197.73,411.02,519.31,192.13
2007-01-15,2208.30,416.54,519.06,191.80
2007-01-12,2205.79,413.03,518.80,191.92
2007-01-11,2193.43,410.72,518.55,192.32
2007-01-10,2158.16,401.71,518.30,193.13
2007-01-09,2170.53,405.29,518.04,192.69
2007-01-08,2178.12,410.33,517.79,192.68
2007-01-05,2185.50,414.22,517.53,192.40
2007-01-04,2210.72,423.29,517.28,192.00
2007-01-03,2232.25,432.25,517.02,191.49
2007-01-02,2234.63,434.43,516.77,191.22
2006-12-29,2216.74,428.43,516.52,191.56
2006-12-28,2216.70,428.43,516.26,191.56
2006-12-27,2203.34,424.57,516.01,192.61
2006-12-26,2188.16,419.21,515.76,192.07
2006-12-22,2179.77,417.25,515.50,192.79
2006-12-21,2169.02,417.27,515.25,193.47
2006-12-20,2182.66,420.71,515.00,193.17
2006-12-19,2175.15,416.01,514.75,193.28
2006-12-18,2183.84,421.30,514.50,192.36
2006-12-15,2172.89,421.88,514.24,192.36
2006-12-14,2168.96,420.78,513.99,192.27
2006-12-13,2148.92,414.88,513.74,192.26
2006-12-12,2144.70,414.38,513.49,192.46
2006-12-11,2148.77,417.07,513.24,191.59
2006-12-08,2139.21,414.27,512.99,192.11
2006-12-07,2134.73,415.28,512.74,191.99
2006-12-06,2133.85,415.68,512.49,192.88
2006-12-05,2127.49,414.49,512.24,193.17
2006-12-04,2098.99,403.30,511.98,194.36
2006-12-01,2083.30,400.96,511.73,194.17
2006-11-30,2080.15,402.71,511.48,194.14
2006-11-29,2080.35,401.70,511.22,195.17
2006-11-28,2058.30,393.08,510.97,195.95
2006-11-27,2069.81,397.66,510.71,195.32
2006-11-24,2078.83,402.45,510.45,194.43
2006-11-23,2084.04,406.01,510.19,194.27
2006-11-22,2057.94,400.80,509.93,193.73
2006-11-21,2039.55,396.72,509.67,193.87
2006-11-20,2022.34,391.90,509.42,193.73
2006-11-17,2022.22,391.90,509.16,193.47
2006-11-16,2037.51,399.72,508.90,192.78
2006-11-14,2026.44,395.80,508.64,192.96
2006-11-13,2000.60,388.30,508.38,193.71
2006-11-10,2002.81,391.34,508.13,192.53
2006-11-09,2017.42,399.66,507.87,191.84
2006-11-08,1993.50,393.98,507.61,192.31
2006-11-07,2005.28,396.31,507.35,191.31
2006-11-06,2004.10,395.38,507.10,191.54
2006-11-03,1988.81,388.24,506.84,191.92
2006-11-01,1973.69,384.15,506.58,191.83
2006-10-31,1951.88,376.35,506.32,192.01
2006-10-30,1938.79,374.87,506.07,192.24
2006-10-27,1956.92,380.87,505.81,191.54
2006-10-26,1959.33,381.42,505.56,191.40
2006-10-25,1959.66,380.83,505.30,192.72
2006-10-24,1958.96,379.48,505.04,192.34
2006-10-23,1946.49,373.51,504.79,191.66
2006-10-20,1939.46,372.34,504.53,192.25
2006-10-19,1938.82,373.83,504.28,191.62
2006-10-18,1944.63,376.23,504.01,191.19
2006-10-17,1940.99,373.93,503.75,191.39
2006-10-16,1945.01,375.14,503.49,191.12
2006-10-13,1943.60,375.56,503.22,191.91
2006-10-11,1929.95,369.89,502.96,193.04
2006-10-10,1935.41,371.99,502.70,192.61
2006-10-09,1921.15,368.86,502.43,193.42
2006-10-06,1895.79,362.62,502.17,193.85
2006-10-05,1906.69,364.93,501.91,193.79
2006-10-04,1881.48,356.41,501.64,194.21
2006-10-03,1869.16,353.48,501.38,194.02
2006-10-02,1876.40,357.17,501.12,193.73
2006-09-29,1855.90,351.13,500.85,194.80
2006-09-28,1846.04,349.40,500.59,195.26
2006-09-27,1830.05,345.81,500.33,195.86
2006-09-26,1820.64,342.56,500.07,196.93
2006-09-25,1788.07,333.30,499.81,198.80
2006-09-22,1795.15,334.20,499.54,198.70
2006-09-21,1810.55,336.03,499.28,196.84
2006-09-20,1829.82,342.82,499.02,194.34
2006-09-19,1840.76,345.88,498.76,192.79
2006-09-18,1857.22,350.96,498.50,192.21
2006-09-15,1852.29,348.06,498.24,192.99
2006-09-14,1860.10,350.92,497.98,193.47
2006-09-13,1856.60,351.09,497.72,194.43
2006-09-12,1844.37,345.89,497.46,194.71
2006-09-11,1846.16,345.99,497.20,194.88
2006-09-08,1864.36,352.67,496.94,193.37
2006-09-06,1871.93,356.25,496.68,192.12
2006-09-05,1879.96,360.54,496.42,190.73
2006-09-04,1885.68,361.92,496.16,190.68
2006-09-01,1862.23,355.96,495.90,192.35
2006-08-31,1841.25,349.95,495.64,191.63
2006-08-30,1790.01,349.66,495.37,191.11
2006-08-29,1782.29,349.08,495.10,191.91
2006-08-28,1774.93,347.41,494.83,192.39
2006-08-25,1766.59,345.14,494.56,193.27
2006-08-24,1769.38,341.49,494.30,192.84
2006-08-23,1763.17,345.86,494.03,191.32
2006-08-22,1794.31,354.84,493.76,191.33
2006-08-21,1805.55,358.52,493.49,191.39
2006-08-18,1815.75,360.19,493.23,192.24
2006-08-17,1825.23,363.38,492.96,191.42
2006-08-16,1811.36,360.41,492.69,191.10
2006-08-15,1810.40,357.54,492.42,192.45
2006-08-14,1800.34,355.84,492.16,193.57
2006-08-11,1813.38,357.13,491.89,193.67
2006-08-10,1817.13,357.95,491.63,193.78
2006-08-09,1828.28,363.92,491.36,194.31
2006-08-08,1826.82,363.69,491.09,195.67
2006-08-07,1825.00,363.28,490.83,195.26
2006-08-04,1823.76,364.75,490.56,194.60
2006-08-03,1807.66,360.31,490.30,195.64
2006-08-02,1796.53,358.99,490.03,195.51
2006-08-01,1782.72,353.51,489.77,196.26
2006-07-31,1802.52,358.02,489.50,194.98
2006-07-28,1806.07,359.02,489.24,195.32
2006-07-27,1794.33,355.07,488.97,196.21
2006-07-26,1792.57,353.94,488.71,196.97
2006-07-25,1783.30,350.15,488.44,197.05
2006-07-24,1769.22,346.54,488.18,196.36
2006-07-21,1761.35,342.37,487.92,196.53
2006-07-20,1777.20,349.75,487.65,196.17
2006-07-19,1766.76,348.86,487.38,195.41
2006-07-18,1724.59,336.69,487.11,196.77
2006-07-17,1712.98,337.43,486.83,198.24
2006-07-14,1709.61,339.33,486.56,198.28
2006-07-13,1716.46,343.00,486.29,198.06
2006-07-12,1745.03,350.52,486.02,196.35
2006-07-11,1726.13,346.01,485.75,195.85
2006-07-10,1737.44,348.39,485.47,194.87
2006-07-07,1740.40,350.00,485.20,195.01
2006-07-06,1758.33,353.31,484.93,195.68
2006-07-05,1753.87,352.34,484.66,196.71
2006-07-04,1780.08,360.04,484.39,193.94
2006-07-03,1768.70,357.59,484.12,194.43
2006-06-30,1751.74,353.18,483.85,193.91
2006-06-29,1711.07,342.99,483.58,197.68
2006-06-28,1680.46,333.30,483.31,199.46
2006-06-27,1682.11,334.14,483.04,199.94
2006-06-26,1681.30,334.23,482.76,199.44
2006-06-23,1671.85,332.32,482.49,201.25
2006-06-22,1665.85,331.90,482.23,200.62
2006-06-21,1664.39,329.89,481.96,200.50
2006-06-20,1652.53,326.10,481.69,201.65
2006-06-19,1660.04,327.99,481.42,200.73
2006-06-16,1665.64,327.35,481.15,201.78
2006-06-14,1624.08,316.30,480.88,204.69
2006-06-13,1646.28,318.41,480.61,206.24
2006-06-12,1691.55,332.68,480.34,203.45
2006-06-09,1726.89,341.76,480.07,202.63
2006-06-08,1695.74,335.44,479.80,203.40
2006-06-07,1741.29,348.98,479.53,201.60
2006-06-06,1740.25,347.56,479.27,203.26
2006-06-05,1771.99,359.84,479.00,202.11
2006-06-02,1786.64,364.92,478.73,202.45
2006-06-01,1770.32,358.77,478.46,203.50
2006-05-31,1749.41,354.77,478.19,206.12
2006-05-30,1741.85,356.95,477.91,208.18
2006-05-29,1785.00,370.51,477.63,202.19
2006-05-26,1771.05,367.32,477.36,201.77
2006-05-25,1727.32,353.61,477.08,207.42
2006-05-24,1696.80,342.80,476.81,212.45
2006-05-23,1735.19,356.87,476.53,202.50
2006-05-22,1721.14,348.88,476.26,205.03
2006-05-19,1773.96,363.52,475.99,196.49
2006-05-18,1776.32,367.31,475.71,195.62
2006-05-17,1786.74,371.68,475.44,195.55
2006-05-16,1807.43,379.39,475.16,191.76
2006-05-15,1802.47,379.89,474.89,195.09
2006-05-12,1828.28,386.87,474.61,190.90
2006-05-11,1845.36,397.59,474.34,187.08
2006-05-10,1857.59,400.91,474.06,184.44
2006-05-09,1863.85,403.30,473.79,184.94
2006-05-08,1847.35,398.93,473.52,185.02
2006-05-05,1837.06,397.29,473.24,184.45
2006-05-04,1827.77,395.90,472.97,185.17
2006-05-03,1820.41,392.41,472.70,185.52
2006-05-02,1824.29,392.04,472.42,185.62
2006-04-28,1810.45,386.41,472.15,187.18
2006-04-27,1804.22,385.11,471.88,189.37
2006-04-26,1807.69,387.32,471.61,190.16
2006-04-25,1792.00,382.46,471.33,190.24
2006-04-24,1792.12,382.93,471.06,189.78
2006-04-20,1792.20,383.38,470.79,190.27
2006-04-19,1797.07,383.52,470.51,189.43
2006-04-18,1784.49,377.97,470.22,190.77
2006-04-17,1762.07,370.70,469.94,191.23
2006-04-13,1756.99,367.93,469.66,191.97
2006-04-12,1759.37,367.03,469.37,191.16
2006-04-11,1765.64,367.96,469.09,191.92
2006-04-10,1769.16,371.12,468.81,192.83
2006-04-07,1776.10,374.62,468.53,191.82
2006-04-06,1780.30,375.52,468.24,190.83
2006-04-05,1768.80,373.32,467.96,191.23
2006-04-04,1764.19,374.14,467.68,190.78
2006-04-03,1753.14,371.84,467.40,193.01
2006-03-31,1734.80,364.26,467.11,194.64
2006-03-30,1734.56,363.58,466.83,196.68
2006-03-29,1714.37,358.23,466.55,199.16
2006-03-28,1731.36,360.00,466.27,199.25
2006-03-27,1734.29,361.09,465.98,195.36
2006-03-24,1736.16,361.62,465.70,193.78
2006-03-23,1735.27,361.50,465.42,192.69
2006-03-22,1735.92,362.28,465.14,193.11
2006-03-21,1737.06,363.71,464.86,193.45
2006-03-20,1753.38,368.46,464.58,191.61
2006-03-17,1746.68,366.15,464.29,189.84
2006-03-16,1752.38,368.77,464.01,188.75
2006-03-15,1742.34,365.94,463.73,190.08
2006-03-14,1714.99,356.53,463.45,190.56
2006-03-13,1710.88,355.58,463.17,191.28
2006-03-10,1712.07,354.42,462.89,192.16
2006-03-09,1705.12,355.04,462.61,193.66
2006-03-08,1710.16,355.13,462.32,195.12
2006-03-07,1726.67,361.26,462.03,194.26
2006-03-06,1769.04,374.33,461.74,190.49
2006-03-03,1772.85,376.73,461.44,189.54
2006-03-02,1769.07,377.22,461.15,189.35
2006-03-01,1753.30,374.41,460.86,189.77
2006-02-24,1737.79,370.73,460.57,191.33
2006-02-23,1727.52,368.08,460.28,191.31
2006-02-22,1727.69,369.32,459.99,192.49
2006-02-21,1729.89,371.42,459.70,190.81
2006-02-20,1724.79,368.86,459.41,189.78
2006-02-17,1726.80,370.37,459.12,189.82
2006-02-16,1710.32,364.17,458.83,189.74
2006-02-15,1683.66,356.14,458.54,191.51
2006-02-14,1679.26,350.38,458.25,192.05
2006-02-13,1693.61,353.41,457.96,193.72
2006-02-10,1705.73,357.26,457.68,193.30
2006-02-09,1695.99,355.35,457.39,195.12
2006-02-08,1686.93,351.33,457.10,196.72
2006-02-07,1687.90,354.71,456.81,195.91
2006-02-06,1708.11,361.31,456.53,196.01
2006-02-03,1699.22,357.16,456.24,198.92
2006-02-02,1718.52,364.57,455.95,199.00
2006-02-01,1731.42,368.21,455.66,199.06
2006-01-31,1731.22,366.37,455.38,198.55
2006-01-30,1720.54,364.84,455.09,198.15
2006-01-27,1729.38,369.61,454.81,198.48
2006-01-26,1701.97,363.89,454.52,200.54
2006-01-25,1680.36,358.42,454.23,200.99
2006-01-24,1680.36,358.42,453.95,201.06
2006-01-23,1665.23,350.90,453.66,202.57
2006-01-20,1679.31,353.00,453.38,203.89
2006-01-19,1668.42,353.97,453.09,208.09
2006-01-18,1629.43,343.83,452.80,208.55
2006-01-17,1636.39,347.87,452.50,205.40
2006-01-16,1642.13,348.74,452.21,203.94
2006-01-13,1633.10,344.19,451.91,203.81
2006-01-12,1635.32,346.89,451.62,203.65
2006-01-11,1626.21,342.93,451.32,203.20
2006-01-10,1621.30,336.20,451.03,202.83
2006-01-09,1632.81,340.47,450.73,202.78
2006-01-06,1630.56,340.68,450.44,204.91
2006-01-05,1620.24,336.50,450.14,204.51
2006-01-04,1624.31,336.39,449.85,206.67
2006-01-03,1607.40,328.39,449.55,210.20
2006-01-02,1584.95,318.45,449.26,209.39
2005-12-30,1592.44,320.37,448.97,209.72
2005-12-29,1592.44,320.37,448.67,209.72
2005-12-28,1579.88,319.04,448.38,210.41
2005-12-27,1587.84,322.12,448.08,210.79
2005-12-26,1582.38,320.07,447.79,208.99
2005-12-23,1583.57,322.19,447.50,209.01
2005-12-22,1587.60,323.13,447.20,208.35
2005-12-21,1580.88,322.12,446.91,207.58
2005-12-20,1563.49,317.19,446.62,210.53
2005-12-19,1566.29,320.60,446.33,212.66
2005-12-16,1564.55,321.97,446.03,209.27
2005-12-15,1560.49,321.10,445.74,205.69
2005-12-14,1564.84,323.35,445.45,204.10
2005-12-13,1552.02,318.29,445.15,202.18
2005-12-12,1547.10,318.75,444.85,202.80
2005-12-09,1538.64,315.09,444.55,201.11
2005-12-08,1538.51,315.18,444.25,198.25
2005-12-07,1539.88,317.14,443.96,195.32
2005-12-06,1546.73,318.45,443.66,195.38
2005-12-05,1537.74,314.54,443.36,196.83
2005-12-02,1536.08,316.14,443.06,197.66
2005-12-01,1522.53,312.72,442.77,198.70
2005-11-30,1500.09,304.53,442.47,197.74
2005-11-29,1497.73,303.93,442.17,196.93
2005-11-28,1498.26,306.14,441.88,197.96
2005-11-25,1492.76,307.53,441.58,200.06
2005-11-24,1488.06,307.76,441.28,200.43
2005-11-23,1480.27,306.64,440.98,200.52
2005-11-22,1457.42,297.25,440.68,201.69
2005-11-21,1460.36,299.82,440.38,198.74
2005-11-18,1459.84,298.96,440.07,198.79
2005-11-17,1458.18,298.34,439.77,195.91
2005-11-16,1436.08,292.54,439.47,196.88
2005-11-14,1429.15,290.77,439.17,197.02
2005-11-11,1448.74,294.37,438.86,193.82
2005-11-10,1455.54,293.12,438.56,194.94
2005-11-09,1463.61,296.18,438.26,194.58
2005-11-08,1462.33,297.05,437.96,197.40
2005-11-07,1468.77,298.82,437.66,197.23
2005-11-04,1460.12,296.96,437.36,199.18
2005-11-03,1467.58,301.60,437.06,200.13
2005-11-01,1447.94,295.77,436.75,201.74
2005-10-31,1422.23,288.72,436.45,201.98
2005-10-28,1409.24,283.22,436.15,204.20
2005-10-27,1405.35,282.39,435.86,204.74
2005-10-26,1413.38,286.30,435.56,203.80
2005-10-25,1413.44,286.65,435.26,202.65
2005-10-24,1405.33,283.52,434.96,202.70
2005-10-21,1398.55,277.37,434.66,202.01
2005-10-20,1429.93,279.13,434.36,201.08
2005-10-19,1429.93,278.92,434.06,201.91
2005-10-18,1429.93,286.34,433.75,200.74
2005-10-17,1452.51,290.19,433.45,200.27
2005-10-14,1435.87,285.30,433.14,201.69
2005-10-13,1440.25,285.47,432.84,202.73
2005-10-11,1470.05,294.91,432.53,200.26
2005-10-10,1465.07,292.26,432.23,200.56
2005-10-07,1450.93,287.90,431.93,202.76
2005-10-06,1438.85,285.34,431.62,205.06
2005-10-05,1474.57,293.95,431.32,203.25
2005-10-04,1504.13,305.29,431.01,200.91
2005-10-03,1507.02,306.74,430.71,200.15
2005-09-30,1493.85,301.88,430.41,199.10
2005-09-29,1483.21,299.64,430.10,199.30
2005-09-28,1488.12,301.42,429.80,200.99
2005-09-27,1477.34,296.86,429.50,201.89
2005-09-26,1485.04,300.41,429.19,202.34
2005-09-23,1485.08,300.15,428.89,203.23
2005-09-22,1478.29,294.90,428.59,203.85
2005-09-21,1480.13,294.39,428.29,204.53
2005-09-20,1473.45,290.62,427.99,205.61
2005-09-19,1463.28,287.68,427.68,205.23
2005-09-16,1456.48,285.74,427.38,205.51
2005-09-15,1439.70,283.73,427.08,206.18
2005-09-14,1425.59,279.35,426.78,208.77
2005-09-13,1423.53,279.00,426.47,208.49
2005-09-12,1421.48,280.98,426.17,207.84
2005-09-09,1414.49,281.20,425.86,207.65
2005-09-08,1399.13,277.90,425.56,207.85
2005-09-06,1385.55,275.40,425.26,208.43
2005-09-05,1273.84,274.46,424.95,208.72
2005-09-02,1367.94,271.51,424.65,209.92
2005-09-01,1359.45,270.44,424.35,211.66
2005-08-31,1353.23,269.06,424.04,211.79
2005-08-30,1343.81,264.75,423.74,213.79
2005-08-29,1340.35,262.35,423.44,215.00
2005-08-26,1339.30,261.50,423.14,216.20
2005-08-25,1340.04,260.47,422.84,216.86
2005-08-24,1330.49,257.44,422.53,217.15
2005-08-23,1333.07,258.91,422.23,215.91
2005-08-22,1337.78,261.48,421.93,215.29
2005-08-19,1319.49,256.25,421.63,217.87
2005-08-18,1343.33,261.66,421.33,211.79
2005-08-17,1346.89,263.18,421.03,210.49
2005-08-16,1338.03,261.81,420.73,210.04
2005-08-15,1331.08,261.40,420.43,209.86
2005-08-12,1305.16,253.73,420.13,212.87
2005-08-11,1337.91,260.79,419.84,207.59
2005-08-10,1349.28,263.63,419.54,203.99
2005-08-09,1327.32,260.34,419.24,207.43
2005-08-08,1328.58,258.11,418.94,206.97
2005-08-05,1318.39,255.45,418.64,205.95
2005-08-04,1314.29,256.37,418.34,206.56
2005-08-03,1321.86,260.08,418.04,207.43
2005-08-02,1302.15,256.99,417.74,210.83
2005-08-01,1285.07,250.91,417.45,213.11
2005-07-29,1289.84,251.45,417.15,214.19
2005-07-28,1277.34,249.27,416.85,216.93
2005-07-27,1249.57,241.99,416.55,218.97
2005-07-26,1234.58,237.95,416.26,220.92
2005-07-25,1232.00,237.31,415.96,217.61
2005-07-22,1268.57,245.37,415.66,212.90
2005-07-21,1276.94,248.32,415.37,209.71
2005-07-20,1265.62,245.65,415.07,210.76
2005-07-19,1250.65,242.23,414.78,209.97
2005-07-18,1249.30,243.55,414.48,208.80
2005-07-15,1252.45,244.90,414.18,209.90
2005-07-14,1267.93,249.35,413.89,209.96
2005-07-13,1265.15,249.33,413.59,210.40
2005-07-12,1247.01,244.06,413.30,209.24
2005-07-11,1226.06,239.43,413.00,210.58
2005-07-08,1214.84,235.66,412.71,212.20
2005-07-07,1217.71,235.19,412.41,214.05
2005-07-06,1223.60,235.78,412.12,214.15
2005-07-05,1241.81,239.58,411.83,212.06
2005-07-04,1253.27,241.08,411.53,212.49
2005-07-01,1258.01,243.33,411.24,210.19
2005-06-30,1258.84,242.57,410.94,210.59
2005-06-29,1256.24,243.20,410.65,211.00
2005-06-28,1253.75,243.61,410.36,212.30
2005-06-27,1246.66,240.79,410.06,213.52
2005-06-24,1248.63,239.66,409.77,213.94
2005-06-23,1257.67,243.88,409.48,214.43
2005-06-22,1267.87,245.91,409.19,212.38
2005-06-21,1272.35,248.40,408.89,213.00
2005-06-20,1274.84,250.39,408.60,213.74
2005-06-17,1277.00,251.44,408.31,213.90
2005-06-16,1270.45,248.34,408.02,216.48
2005-06-15,1256.79,242.51,407.73,219.12
2005-06-14,1254.99,239.17,407.44,218.40
2005-06-13,1257.90,241.91,407.14,220.08
2005-06-10,1253.73,239.51,406.85,221.77
2005-06-09,1239.17,235.51,406.56,223.03
2005-06-08,1262.48,241.67,406.27,219.20
2005-06-07,1268.26,242.83,405.98,220.70
2005-06-06,1279.69,245.67,405.69,220.20
2005-06-03,1306.41,253.71,405.40,215.30
2005-06-02,1300.43,255.04,405.11,216.85
2005-06-01,1284.04,248.37,404.82,217.60
2005-05-31,1275.44,244.54,404.53,215.38
2005-05-30,1273.03,245.12,404.24,213.10
2005-05-27,1261.18,240.37,403.96,214.45
2005-05-25,1243.90,235.83,403.67,216.08
2005-05-24,1241.66,233.74,403.38,217.85
2005-05-23,1242.42,234.42,403.09,217.72
2005-05-20,1246.08,237.11,402.80,219.46
2005-05-19,1255.41,237.47,402.52,219.14
2005-05-18,1260.64,238.84,402.23,220.74
2005-05-17,1242.24,233.48,401.95,222.02
2005-05-16,1240.87,232.23,401.67,221.96
2005-05-13,1233.48,231.09,401.38,221.45
2005-05-12,1254.91,234.95,401.10,220.85
2005-05-11,1265.50,236.41,400.82,221.48
